2021-07-11,2 ./collect_bus/collected_data.txt,0
2021-07-12,0 ./collect_bus/collected_data.txt,0 ./collect_bus/not_collected.txt
2021-07-12,0 ./collect_bus/collected_data.txt,0 ./collect_bus/not_collected.txt
2021-07-12,0 ./collect_bus/collected_data.txt,0 ./collect_bus/not_collected.txt
2021-07-12,1 ./collect_bus/collected_data.txt,0 ./collect_bus/not_collected.txt
2021-07-12,5 ./collect_bus/collected_data.txt,0 ./collect_bus/not_collected.txt
2021-07-12,1 ./collect_bus/collected_data.txt,0 ./collect_bus/not_collected.txt
2021-07-12,2,0
